Date,Well_ID,DTW_ft,LSE_ft,WL_elev_ft,P_ft,Temp_mean_F
1951-06-01,MM_RC233,5.2,3795.34,3790.14,0.0,75.47439578
1951-07-01,MM_RC233,6.0,3795.34,3789.34,0.01343799208115,81.99258449999998
1951-08-01,MM_RC233,5.8,3795.34,3789.54,0.0,82.98702287
1951-09-01,MM_RC233,9.5,3795.34,3785.84,0.0,74.98590364
1951-10-01,MM_RC233,7.6,3795.34,3787.74,0.0,68.97586505
1951-11-01,MM_RC233,7.7,3795.34,3787.64,0.0,59.97656512
1951-12-01,MM_RC233,7.7,3795.34,3787.64,0.0,39.49331914
1952-01-01,MM_RC233,7.7,3795.34,3787.64,0.0,49.96397260000001
1952-02-01,MM_RC233,8.3,3795.34,3787.04,0.039003212069861015,39.49178072
1952-03-01,MM_RC233,9.6,3795.34,3785.74,0.0,51.46463809
1952-04-01,MM_RC233,8.0,3795.34,3787.34,0.0,65.96544187
1952-05-01,MM_RC233,8.8,3795.34,3786.54,0.0,74.48810754
1952-06-01,MM_RC233,8.1,3795.34,3787.24,1.4742024365e-05,85.99590765
1952-07-01,MM_RC233,7.6,3795.34,3787.74,4.9840967302e-05,81.48513443
1952-08-01,MM_RC233,6.3,3795.34,3789.04,0.0,80.48401519
1952-09-01,MM_RC233,6.3,3795.34,3789.04,0.0,82.95764177
1952-10-01,MM_RC233,8.4,3795.34,3786.94,0.0,63.00745007
1952-11-01,MM_RC233,7.3,3795.34,3788.04,0.0,53.02749266
1952-12-01,MM_RC233,7.3,3795.34,3788.04,0.0,45.96991883
1953-01-01,MM_RC233,7.4,3795.34,3787.94,0.0,43.49366917
1953-02-01,MM_RC233,7.7,3795.34,3787.64,0.0,48.47065346
1953-03-01,MM_RC233,7.8,3795.34,3787.54,0.0,57.46023028
1953-04-01,MM_RC233,7.5,3795.34,3787.84,0.0,67.9297645
1953-05-01,MM_RC233,9.3,3795.34,3786.04,3.549069137e-05,62.98328055
1953-06-01,MM_RC233,7.6,3795.34,3787.74,0.0,87.47285737
1953-07-01,MM_RC233,7.8,3795.34,3787.54,0.0,79.49405377
1953-08-01,MM_RC233,7.1,3795.34,3788.24,0.0,82.98775751
1953-09-01,MM_RC233,6.5,3795.34,3788.84,0.0,77.47810353
1953-10-01,MM_RC233,7.2,3795.34,3788.14,0.0,67.46582647
1953-11-01,MM_RC233,7.3,3795.34,3788.04,0.0,52.98961139
1953-12-01,MM_RC233,7.7,3795.34,3787.64,0.0,41.47250734
1954-01-01,MM_RC233,7.4,3795.34,3787.94,0.00030505161312200003,44.42826066
1954-02-01,MM_RC233,8.0,3795.34,3787.34,0.0,53.00815014
1954-03-01,MM_RC233,9.0,3795.34,3786.34,0.0,49.96211872
1954-04-01,MM_RC233,8.9,3795.34,3786.44,0.0,69.46019571
1954-05-01,MM_RC233,10.5,3795.34,3784.84,0.0,77.97324197
1954-06-01,MM_RC233,9.7,3795.34,3785.64,0.0,75.96617651
1954-07-01,MM_RC233,9.0,3795.34,3786.34,0.0,82.00335772
1954-08-01,MM_RC233,10.2,3795.34,3785.14,0.009485641473949,82.48849215
1954-09-01,MM_RC233,10.6,3795.34,3784.74,0.0,79.97289194
1954-10-01,MM_RC233,10.2,3795.34,3785.14,0.0,69.94760319
1954-11-01,MM_RC233,10.1,3795.34,3785.24,0.0,52.95876101
1954-12-01,MM_RC233,12.0,3795.34,3783.34,0.0,43.48107665
1955-01-01,MM_RC233,9.6,3795.34,3785.74,0.016780888042846002,45.98513443
1955-02-01,MM_RC233,9.7,3795.34,3785.64,0.0,53.47289194
1955-03-01,MM_RC233,11.2,3795.34,3784.14,0.0,62.46659568
1955-04-01,MM_RC233,10.5,3795.34,3784.84,0.0,64.96806495
1955-05-01,MM_RC233,10.9,3795.34,3784.44,0.0,72.98366516
1955-06-01,MM_RC233,11.3,3795.34,3784.04,0.0,76.46733032
1955-07-01,MM_RC233,11.2,3795.34,3784.14,0.005849081270247999,82.98737291
1955-08-01,MM_RC233,11.3,3795.34,3784.04,0.0,82.48293052
1955-09-01,MM_RC233,11.6,3795.34,3783.74,0.0,77.4795728
1955-10-01,MM_RC233,11.4,3795.34,3783.94,0.0,66.95876101
1955-11-01,MM_RC233,11.0,3795.34,3784.34,0.0,51.47226101
1955-12-01,MM_RC233,10.7,3795.34,3784.64,0.0,44.49594222
1956-01-01,MM_RC233,10.7,3795.34,3784.64,0.0,51.93791464
1956-02-01,MM_RC233,10.4,3795.34,3784.94,0.0,46.99146526
1956-03-01,MM_RC233,16.4,3795.34,3778.94,0.0,47.48366516
1956-04-01,MM_RC233,11.6,3795.34,3783.74,0.0,53.97177270000001
1956-05-01,MM_RC233,13.2,3795.34,3782.14,0.0,68.97733433
1956-06-01,MM_RC233,14.4,3795.34,3780.94,0.0,85.98363059
1956-07-01,MM_RC233,14.1,3795.34,3781.24,0.0,84.48216132
1956-08-01,MM_RC233,14.3,3795.34,3781.04,0.016250710496898003,76.01857332
1956-09-01,MM_RC233,13.1,3795.34,3782.24,0.0,77.96509184
1956-10-01,MM_RC233,13.1,3795.34,3782.24,0.0,68.46323796
1956-11-01,MM_RC233,12.3,3795.34,3783.04,0.0,45.0360274
1956-12-01,MM_RC233,11.9,3795.34,3783.44,0.0,47.95585703
1957-01-01,MM_RC233,11.6,3795.34,3783.74,0.0,56.48996142
1957-02-01,MM_RC233,11.5,3795.34,3783.84,0.0,59.50412692
1957-03-01,MM_RC233,15.1,3795.34,3780.24,0.0,55.95169554
1957-04-01,MM_RC233,12.4,3795.34,3782.94,0.0,67.98177671
1957-05-01,MM_RC233,13.1,3795.34,3782.24,0.0,68.47583048
1957-06-01,MM_RC233,15.2,3795.34,3780.14,0.0,80.9944038
1957-07-01,MM_RC233,14.1,3795.34,3781.24,0.0,84.49590765
1957-08-01,MM_RC233,12.0,3795.34,3783.34,0.0007397485409940001,81.48251135
1957-09-01,MM_RC233,11.3,3795.34,3784.04,0.0,73.48740748
1957-10-01,MM_RC233,11.0,3795.34,3784.34,3.5583191000000014e-06,64.98202553
1957-11-01,MM_RC233,10.8,3795.34,3784.54,0.0,50.0208118
1957-12-01,MM_RC233,10.6,3795.34,3784.74,0.0,44.50412692
1958-01-01,MM_RC233,10.4,3795.34,3784.94,0.0,38.98289595
1958-02-01,MM_RC233,10.3,3795.34,3785.04,0.0,52.44536471
1958-03-01,MM_RC233,9.9,3795.34,3785.44,0.0,52.96208415
1958-04-01,MM_RC233,8.8,3795.34,3786.54,0.0,59.46285336
1958-05-01,MM_RC233,8.7,3795.34,3786.64,0.0031267787428350003,74.96768035
1958-06-01,MM_RC233,7.7,3795.34,3787.64,0.0,80.94113359
1958-07-01,MM_RC233,6.8,3795.34,3788.54,0.0,90.96656111
1958-08-01,MM_RC233,5.8,3795.34,3789.54,0.0,82.48366516
1958-09-01,MM_RC233,5.0,3795.34,3790.34,0.0,68.50668086
1958-10-01,MM_RC233,5.7,3795.34,3789.64,0.0,60.99405377
1958-11-01,MM_RC233,6.0,3795.34,3789.34,0.0,56.44113359
1958-12-01,MM_RC233,6.3,3795.34,3789.04,0.0,36.99590765
1959-01-01,MM_RC233,7.3,3795.34,3788.04,0.0,47.00300768
1959-02-01,MM_RC233,7.7,3795.34,3787.64,0.0,45.97803439
1959-03-01,MM_RC233,6.5,3795.34,3788.84,0.0,56.97922277
1959-04-01,MM_RC233,4.7,3795.34,3790.64,0.0,60.35431663
1959-05-01,MM_RC233,4.6,3795.34,3790.74,0.0016812516083000001,74.4314003
1959-06-01,MM_RC233,3.4,3795.34,3791.94,0.0,84.3669395
1959-07-01,MM_RC233,3.0,3795.34,3792.34,0.0015357968567879998,84.94726873
1959-08-01,MM_RC233,4.5,3795.34,3790.84,1.1456787505999998e-05,74.53280093
1959-09-01,MM_RC233,4.6,3795.34,3790.74,0.0,70.36225676
1959-10-01,MM_RC233,6.1,3795.34,3789.24,0.0,60.9634432
1959-11-01,MM_RC233,6.7,3795.34,3788.64,1.7333264000000005e-06,47.06477675
1959-12-01,MM_RC233,7.0,3795.34,3788.34,0.012305173529109,33.45016481
1960-01-01,MM_RC233,7.4,3795.34,3787.94,0.0,38.81454779999999
1960-02-01,MM_RC233,7.5,3795.34,3787.84,0.0,41.93876304
1960-03-01,MM_RC233,7.0,3795.34,3788.34,0.0,50.5403344
1960-04-01,MM_RC233,6.0,3795.34,3789.34,0.0,62.9476083
1960-05-01,MM_RC233,5.9,3795.34,3789.44,0.0,76.81005752
1960-06-01,MM_RC233,4.5,3795.34,3790.84,0.0,80.94741584
1960-07-01,MM_RC233,3.1,3795.34,3792.24,3.4583195e-06,74.77822674
1960-08-01,MM_RC233,3.9,3795.34,3791.44,0.0,74.53190759999998
1960-09-01,MM_RC233,4.9,3795.34,3790.44,0.0,77.97501381
1960-10-01,MM_RC233,5.9,3795.34,3789.44,5.7284104195999995e-05,63.31820708
1960-11-01,MM_RC233,6.5,3795.34,3788.84,0.0,46.2407617
1960-12-01,MM_RC233,6.9,3795.34,3788.44,0.0,31.99279428
1961-01-01,MM_RC233,7.1,3795.34,3788.24,0.0,41.52085721
1961-02-01,MM_RC233,7.3,3795.34,3788.04,0.0,52.01134461
1961-03-01,MM_RC233,6.1,3795.34,3789.24,0.0,60.52374148
1961-04-01,MM_RC233,5.8,3795.34,3789.54,0.0,52.57744496
1961-05-01,MM_RC233,6.3,3795.34,3789.04,0.0,65.95427017
1961-06-01,MM_RC233,4.9,3795.34,3790.44,0.012073839037784,80.88012794
1961-07-01,MM_RC233,7.2,3795.34,3788.14,0.0,83.42310879
1961-08-01,MM_RC233,4.7,3795.34,3790.64,0.023631765555893004,74.01205729
1961-09-01,MM_RC233,4.8,3795.34,3790.54,0.0030715937135759996,69.06822659
1961-10-01,MM_RC233,6.3,3795.34,3789.04,0.0,56.59579101
1961-11-01,MM_RC233,6.6,3795.34,3788.74,2.8954384182e-05,28.27756737
1961-12-01,MM_RC233,6.9,3795.34,3788.44,0.002136486287354,45.93730414
1962-01-01,MM_RC233,7.1,3795.34,3788.24,0.0,27.58624488
1962-02-01,MM_RC233,7.3,3795.34,3788.04,0.006945669883876001,49.07830476
1962-03-01,MM_RC233,5.3,3795.34,3790.04,0.0015357968567879998,26.77183237
1962-04-01,MM_RC233,5.4,3795.34,3789.94,0.0,67.46543413
1962-05-01,MM_RC233,5.8,3795.34,3789.54,0.0,66.48718393
1962-06-01,MM_RC233,5.5,3795.34,3789.84,0.0,73.20634294
1962-07-01,MM_RC233,3.6,3795.34,3791.74,0.0,76.9978166
1962-08-01,MM_RC233,3.1,3795.34,3792.24,0.0,81.02594659999998
1962-09-01,MM_RC233,3.2,3795.34,3792.14,0.0,77.44302667
1962-10-01,MM_RC233,4.6,3795.34,3790.74,0.0,65.58696433
1962-11-01,MM_RC233,5.6,3795.34,3789.74,0.002303695285182,60.51831251
1962-12-01,MM_RC233,6.2,3795.34,3789.14,0.0,41.10047376
1963-01-01,MM_RC233,6.7,3795.34,3788.64,0.0,21.33415513
1963-02-01,MM_RC233,7.0,3795.34,3788.34,0.0,33.24502598
1963-03-01,MM_RC233,6.0,3795.34,3789.34,0.0,47.65735573
1963-04-01,MM_RC233,5.3,3795.34,3790.04,0.0,70.79439146
1963-05-01,MM_RC233,5.9,3795.34,3789.44,0.0,74.20255353
1963-06-01,MM_RC233,6.2,3795.34,3789.14,0.0,80.994039
1963-07-01,MM_RC233,4.1,3795.34,3791.24,0.0,85.07550297
1963-08-01,MM_RC233,5.5,3795.34,3789.84,0.0054076397026879995,75.97157578
1963-09-01,MM_RC233,5.4,3795.34,3789.94,2.8642052097999998e-05,71.95010765
1963-10-01,MM_RC233,6.4,3795.34,3788.94,0.0,68.46381631
1963-11-01,MM_RC233,6.9,3795.34,3788.44,0.0,57.82867251
1963-12-01,MM_RC233,7.2,3795.34,3788.14,0.0,35.48235482
1964-01-01,MM_RC233,7.4,3795.34,3787.94,0.0,26.14079635
1964-02-01,MM_RC233,7.5,3795.34,3787.84,0.0,28.09433211
1964-03-01,MM_RC233,7.9,3795.34,3787.44,0.0,43.59196806
1964-04-01,MM_RC233,7.6,3795.34,3787.74,0.0,65.40779412
1964-05-01,MM_RC233,8.0,3795.34,3787.34,0.0,74.32360549
1964-06-01,MM_RC233,8.3,3795.34,3787.04,0.0,77.90675787
1964-07-01,MM_RC233,9.3,3795.34,3786.04,0.0,75.70057441
1964-08-01,MM_RC233,9.6,3795.34,3785.74,1.7292097498e-05,72.6403897
1964-09-01,MM_RC233,9.9,3795.34,3785.44,0.000725398348395,70.0304556
1964-10-01,MM_RC233,10.1,3795.34,3785.24,0.0,59.02917044
1964-11-01,MM_RC233,10.2,3795.34,3785.14,0.0,51.47823765
1964-12-01,MM_RC233,10.1,3795.34,3785.24,0.0,33.92670574
1965-01-01,MM_RC233,10.1,3795.34,3785.24,0.0,48.03309515
1965-02-01,MM_RC233,10.1,3795.34,3785.24,0.0,35.22467718
1965-03-01,MM_RC233,9.8,3795.34,3785.54,0.0,51.04931497
1965-04-01,MM_RC233,10.1,3795.34,3785.24,0.0,55.06590789
1965-05-01,MM_RC233,10.4,3795.34,3784.94,0.0,66.41861851
1965-06-01,MM_RC233,10.5,3795.34,3784.84,0.0,78.39754712
1965-07-01,MM_RC233,9.6,3795.34,3785.74,0.0,78.55924602
1965-08-01,MM_RC233,9.3,3795.34,3786.04,0.001826740609675,75.0196243
1965-09-01,MM_RC233,9.3,3795.34,3786.04,0.0,74.99460457
1965-10-01,MM_RC233,8.8,3795.34,3786.54,0.0,69.86622682
1965-11-01,MM_RC233,8.8,3795.34,3786.54,0.0,56.45261881
1965-12-01,MM_RC233,8.8,3795.34,3786.54,0.014794379988909999,45.78391846
1966-01-01,MM_RC233,9.0,3795.34,3786.34,0.0,38.427984
1966-02-01,MM_RC233,8.8,3795.34,3786.54,0.0,36.97512738
1966-03-01,MM_RC233,8.3,3795.34,3787.04,0.0,62.83559747
1966-04-01,MM_RC233,7.9,3795.34,3787.44,0.0,65.32911626
1966-05-01,MM_RC233,7.5,3795.34,3787.84,0.0,71.51741918
1966-06-01,MM_RC233,7.0,3795.34,3788.34,0.0,80.85379641
1966-07-01,MM_RC233,5.4,3795.34,3789.94,5.7249771000000015e-06,84.86588724
1966-08-01,MM_RC233,5.1,3795.34,3790.24,0.001872881091779,79.56462964
1966-09-01,MM_RC233,4.5,3795.34,3790.84,0.0022493514192250003,76.73786087
1966-10-01,MM_RC233,5.3,3795.34,3790.04,0.0,59.61434651
1966-11-01,MM_RC233,5.9,3795.34,3789.44,0.0,61.31185600000001
1966-12-01,MM_RC233,6.2,3795.34,3789.14,0.0,41.99875528
1967-01-01,MM_RC233,6.4,3795.34,3788.94,0.0,46.93592412
1967-02-01,MM_RC233,6.6,3795.34,3788.74,0.0,55.1825443
1967-03-01,MM_RC233,5.8,3795.34,3789.54,0.0,59.38116838
1967-04-01,MM_RC233,5.1,3795.34,3790.24,0.0,56.11634219
1967-05-01,MM_RC233,5.6,3795.34,3789.74,0.0,62.81743207
1967-06-01,MM_RC233,6.4,3795.34,3788.94,0.0,76.83922796
1967-07-01,MM_RC233,5.7,3795.34,3789.64,0.0006587675315859999,80.01965879
1967-08-01,MM_RC233,5.2,3795.34,3790.14,0.018722025611598,76.91861851
1967-09-01,MM_RC233,5.3,3795.34,3790.04,0.000777894888408,76.36008517
1967-10-01,MM_RC233,6.2,3795.34,3789.14,0.013822171544426,70.75458909999998
1967-11-01,MM_RC233,6.5,3795.34,3788.84,0.0,56.80608746
1967-12-01,MM_RC233,6.8,3795.34,3788.54,0.023977305173729004,31.95598976
1968-01-01,MM_RC233,6.9,3795.34,3788.44,0.0,42.48741067
1968-02-01,MM_RC233,7.0,3795.34,3788.34,0.0,38.27487556
1968-03-01,MM_RC233,6.2,3795.34,3789.14,0.0,55.81725142
1968-04-01,MM_RC233,5.7,3795.34,3789.64,0.0,61.56352212
1968-05-01,MM_RC233,5.7,3795.34,3789.64,0.0,66.96973195
1968-06-01,MM_RC233,5.6,3795.34,3789.74,0.0,82.4193312
1968-07-01,MM_RC233,4.6,3795.34,3790.74,0.00029634089796499996,85.88697045
1968-08-01,MM_RC233,4.0,3795.34,3791.34,0.0,77.83200052
1968-09-01,MM_RC233,4.1,3795.34,3791.24,1.7292097498e-05,72.50628876
1968-10-01,MM_RC233,5.7,3795.34,3789.64,0.005007140638024,74.82430812
1968-11-01,MM_RC233,6.3,3795.34,3789.04,0.050010615290072,49.95086568
1968-12-01,MM_RC233,6.7,3795.34,3788.64,0.0,41.05976625
1969-01-01,MM_RC233,6.8,3795.34,3788.54,0.016456028175624,55.36708661
1969-02-01,MM_RC233,6.9,3795.34,3788.44,0.0,49.90023893
1969-03-01,MM_RC233,6.5,3795.34,3788.84,4.759114296800001e-05,42.84132731
1969-04-01,MM_RC233,5.3,3795.34,3790.04,0.0,67.35110461
1969-05-01,MM_RC233,5.2,3795.34,3790.14,0.0,70.92707885
1969-06-01,MM_RC233,5.8,3795.34,3789.54,0.0015357968567879998,79.46830659
1969-07-01,MM_RC233,4.8,3795.34,3790.54,0.0011408023534389999,84.86286108
1969-08-01,MM_RC233,4.4,3795.34,3790.94,0.0,86.8654806
1969-09-01,MM_RC233,4.6,3795.34,3790.74,0.001557518936566,70.77728606
1969-10-01,MM_RC233,4.4,3795.34,3790.94,0.0,66.85177194
1969-11-01,MM_RC233,4.2,3795.34,3791.14,0.0,50.88458468
1969-12-01,MM_RC233,4.1,3795.34,3791.24,0.0,50.94381889
1970-01-01,MM_RC233,4.2,3795.34,3791.14,0.0,46.85776647
1970-02-01,MM_RC233,4.4,3795.34,3790.94,0.0,49.88697045
1970-03-01,MM_RC233,4.0,3795.34,3791.34,0.0,57.87230139
1970-04-01,MM_RC233,4.1,3795.34,3791.24,0.0,61.81945655
1970-05-01,MM_RC233,4.3,3795.34,3791.04,0.0,72.9946263
1970-06-01,MM_RC233,4.2,3795.34,3791.14,0.0,82.76286879
1970-07-01,MM_RC233,4.2,3795.34,3791.14,0.0,86.40817905
1970-08-01,MM_RC233,4.1,3795.34,3791.24,0.000309342179293,84.27028869
1970-09-01,MM_RC233,5.0,3795.34,3790.34,0.0,75.76452016
1970-10-01,MM_RC233,5.7,3795.34,3789.64,0.0,62.16978614
1970-11-01,MM_RC233,5.9,3795.34,3789.44,0.0,44.83091473
1970-12-01,MM_RC233,6.4,3795.34,3788.94,0.0011476690759719998,46.949927
1971-01-01,MM_RC233,6.5,3795.34,3788.84,0.0,48.91973784
1971-02-01,MM_RC233,6.8,3795.34,3788.54,0.0,56.8130889
1971-03-01,MM_RC233,6.7,3795.34,3788.64,0.0,55.36877151
1971-04-01,MM_RC233,6.9,3795.34,3788.44,0.00035819390055200003,63.44827564
1971-05-01,MM_RC233,6.8,3795.34,3788.54,0.0,74.7814073
1971-06-01,MM_RC233,6.9,3795.34,3788.44,0.0,84.4744147
1971-07-01,MM_RC233,6.3,3795.34,3789.04,0.0,86.80986506
1971-08-01,MM_RC233,6.2,3795.34,3789.14,0.00023296981811700006,78.88281974
1971-09-01,MM_RC233,6.1,3795.34,3789.24,0.0,77.90352984
1971-10-01,MM_RC233,6.5,3795.34,3788.84,0.0,70.3802297
1971-11-01,MM_RC233,6.2,3795.34,3789.14,0.034120915765791,59.37131621
1971-12-01,MM_RC233,6.0,3795.34,3789.34,0.0,41.39735466
1972-01-01,MM_RC233,6.2,3795.34,3789.14,0.0,40.53856946
1972-02-01,MM_RC233,6.1,3795.34,3789.24,0.0,49.05561554
1972-03-01,MM_RC233,6.3,3795.34,3789.04,0.0,67.85091215
1972-04-01,MM_RC233,6.6,3795.34,3788.74,0.0,55.31556652
1972-05-01,MM_RC233,6.8,3795.34,3788.54,0.0,65.88079527
1972-06-01,MM_RC233,6.9,3795.34,3788.44,2.0982166071000007e-05,83.33237363
1972-07-01,MM_RC233,8.0,3795.34,3787.34,0.0,86.37630499
1972-08-01,MM_RC233,8.3,3795.34,3787.04,0.08008099292474702,79.34833391
1972-09-01,MM_RC233,8.1,3795.34,3787.24,0.004135833039935,71.98434576
1972-10-01,MM_RC233,7.7,3795.34,3787.64,0.0,77.79455039
1972-11-01,MM_RC233,7.8,3795.34,3787.54,0.0,50.88319285
1972-12-01,MM_RC233,7.6,3795.34,3787.74,0.0,37.95951849
1973-01-01,MM_RC233,7.4,3795.34,3787.94,0.0,45.98507685
1973-02-01,MM_RC233,7.0,3795.34,3788.34,0.0,45.86548060000001
1973-03-01,MM_RC233,6.5,3795.34,3788.84,0.0,44.86582017
1973-04-01,MM_RC233,6.9,3795.34,3788.44,0.0,61.81739854
1973-05-01,MM_RC233,6.5,3795.34,3788.84,0.00014277334557100002,59.85429491
1973-06-01,MM_RC233,6.8,3795.34,3788.54,0.0,71.76269429
1973-07-01,MM_RC233,5.8,3795.34,3789.54,0.08271189806775099,72.64659842
1973-08-01,MM_RC233,5.4,3795.34,3789.94,0.0,78.15227800000002
1973-09-01,MM_RC233,6.0,3795.34,3789.34,0.0,78.86188365
1973-10-01,MM_RC233,6.3,3795.34,3789.04,0.0,64.38079527
1973-11-01,MM_RC233,6.6,3795.34,3788.74,0.0,53.46976549
1973-12-01,MM_RC233,6.8,3795.34,3788.54,0.0,47.99718281
1974-01-01,MM_RC233,7.2,3795.34,3788.14,0.0,49.02103786
1974-02-01,MM_RC233,7.4,3795.34,3787.94,0.0,47.95801423
1974-03-01,MM_RC233,6.1,3795.34,3789.24,0.0,62.81634628
1974-04-01,MM_RC233,6.4,3795.34,3788.94,0.0,59.87019688
1974-05-01,MM_RC233,6.4,3795.34,3788.94,0.0,74.85144418
1974-06-01,MM_RC233,6.2,3795.34,3789.14,0.00014277334557100002,82.89090698
1974-07-01,MM_RC233,6.0,3795.34,3789.34,0.012883300883257,77.84331159999998
1974-08-01,MM_RC233,5.9,3795.34,3789.44,0.000629724397759,81.86027763
1974-09-01,MM_RC233,6.1,3795.34,3789.24,0.0016674695800950002,69.40241051
1974-10-01,MM_RC233,6.4,3795.34,3788.94,0.0,53.99711573
1974-11-01,MM_RC233,6.1,3795.34,3789.24,0.0,54.23891313
1974-12-01,MM_RC233,7.5,3795.34,3787.84,0.0,38.839534
1975-01-01,MM_RC233,6.5,3795.34,3788.84,0.0,45.89750177
1975-02-01,MM_RC233,6.8,3795.34,3788.54,0.0,56.19605576
1975-03-01,MM_RC233,6.4,3795.34,3788.94,0.0,48.93229363
1975-04-01,MM_RC233,5.8,3795.34,3789.54,0.0,61.22377911
1975-05-01,MM_RC233,6.0,3795.34,3789.34,0.0,69.58533973
1975-06-01,MM_RC233,5.6,3795.34,3789.74,0.0,83.31817829
1975-07-01,MM_RC233,6.0,3795.34,3789.34,0.0,79.54822917
1975-08-01,MM_RC233,6.4,3795.34,3788.94,0.0,79.86496038
1975-09-01,MM_RC233,6.8,3795.34,3788.54,0.0,72.77220074
1975-10-01,MM_RC233,6.5,3795.34,3788.84,0.0,58.47823765
1975-11-01,MM_RC233,5.5,3795.34,3789.84,0.0,51.90944549
1975-12-01,MM_RC233,6.0,3795.34,3789.34,0.0,40.0214445
1976-01-01,MM_RC233,6.0,3795.34,3789.34,0.0,46.8960764
1976-02-01,MM_RC233,7.4,3795.34,3787.94,0.0,52.83888991
1976-03-01,MM_RC233,6.5,3795.34,3788.84,0.0,57.29257127
1976-04-01,MM_RC233,5.6,3795.34,3789.74,0.024116729782695003,53.68398148
1976-05-01,MM_RC233,6.5,3795.34,3788.84,0.0,77.73152677
1976-06-01,MM_RC233,5.8,3795.34,3789.54,0.0,78.37382737
1976-07-01,MM_RC233,5.8,3795.34,3789.54,0.010104827997193002,79.97677874
1976-08-01,MM_RC233,8.5,3795.34,3786.84,0.0,82.39573683
1976-09-01,MM_RC233,6.2,3795.34,3789.14,1.0375208499e-05,74.49224053
1976-10-01,MM_RC233,6.5,3795.34,3788.84,5.450794863399999e-05,59.38289978
1976-11-01,MM_RC233,6.5,3795.34,3788.84,0.0,31.93351663
1976-12-01,MM_RC233,1.0,3795.34,3794.34,0.0,40.91053128
1977-01-01,MM_RC233,6.4,3795.34,3788.94,0.0,39.98561220000001
1977-02-01,MM_RC233,7.4,3795.34,3787.94,0.0,47.38244663
1977-03-01,MM_RC233,7.6,3795.34,3787.74,0.0,53.83020205
1977-04-01,MM_RC233,7.4,3795.34,3787.94,1.1456787505999998e-05,59.64889539
1977-05-01,MM_RC233,7.3,3795.34,3788.04,0.0,73.9011157
1977-06-01,MM_RC233,6.7,3795.34,3788.64,0.0,86.78717584
1977-07-01,MM_RC233,7.0,3795.34,3788.34,0.00010231750739499999,82.39536372
1977-08-01,MM_RC233,6.3,3795.34,3789.04,0.001276351477907,81.8657066
1977-09-01,MM_RC233,7.4,3795.34,3787.94,0.0,78.24897949
1977-10-01,MM_RC233,7.9,3795.34,3787.44,0.0,63.89307856
1977-11-01,MM_RC233,8.0,3795.34,3787.34,0.0,53.45460974
1977-12-01,MM_RC233,7.0,3795.34,3788.34,0.0,50.30713972
1978-01-01,MM_RC233,7.7,3795.34,3787.64,0.0061645718416140005,43.53230551
1978-02-01,MM_RC233,8.3,3795.34,3787.04,0.00021415997669000002,44.31739854
1978-03-01,MM_RC233,8.1,3795.34,3787.24,0.0,50.97280868
1978-04-01,MM_RC233,8.2,3795.34,3787.14,0.0,64.99314567
1978-05-01,MM_RC233,9.1,3795.34,3786.24,0.0,81.22362018
1978-06-01,MM_RC233,8.7,3795.34,3786.64,0.0,88.28949454
1978-07-01,MM_RC233,8.3,3795.34,3787.04,0.0,89.79061387
1978-08-01,MM_RC233,8.5,3795.34,3786.84,0.0,81.81061128
1978-09-01,MM_RC233,7.7,3795.34,3787.64,2.3795571484000003e-05,77.86476791
1978-10-01,MM_RC233,8.8,3795.34,3786.54,0.0,64.27942818
1978-11-01,MM_RC233,8.9,3795.34,3786.44,6.3713578478e-05,59.7767581
1978-12-01,MM_RC233,8.6,3795.34,3786.74,0.0,48.6638204
1979-01-01,MM_RC233,8.4,3795.34,3786.94,0.0,43.24902484
1979-02-01,MM_RC233,8.4,3795.34,3786.94,0.0,58.7835907
1979-03-01,MM_RC233,9.0,3795.34,3786.34,0.0,56.39019429
1979-04-01,MM_RC233,8.0,3795.34,3787.34,0.0,68.30824929
1979-05-01,MM_RC233,7.4,3795.34,3787.94,0.0,77.15936365
1979-06-01,MM_RC233,7.0,3795.34,3788.34,0.0,80.77942818
1979-07-01,MM_RC233,5.7,3795.34,3789.64,0.0,92.31417469
1979-08-01,MM_RC233,4.4,3795.34,3790.94,0.156186273752406,71.00348338
1979-09-01,MM_RC233,3.9,3795.34,3791.44,0.024626365577477,61.30879582
1979-10-01,MM_RC233,6.0,3795.34,3789.34,0.0,67.36873798
1979-11-01,MM_RC233,5.7,3795.34,3789.64,0.0,51.84874056
1979-12-01,MM_RC233,6.8,3795.34,3788.54,0.0,37.4409129
1980-01-01,MM_RC233,6.8,3795.34,3788.54,9.5182202603e-05,51.60155955
1980-02-01,MM_RC233,7.4,3795.34,3787.94,0.00030049121469700004,56.78302513
1980-03-01,MM_RC233,7.2,3795.34,3788.14,0.0,54.66592908
1980-04-01,MM_RC233,5.7,3795.34,3789.64,0.0,55.87466544
1980-05-01,MM_RC233,5.4,3795.34,3789.94,0.0,66.88367954
1980-06-01,MM_RC233,5.8,3795.34,3789.54,0.0,85.76705304
1980-07-01,MM_RC233,4.6,3795.34,3790.74,0.0,86.80354277
1980-08-01,MM_RC233,4.4,3795.34,3790.94,6.0255175645e-05,80.82024927
1980-09-01,MM_RC233,4.6,3795.34,3790.74,0.006667271080809001,69.91943001
1980-10-01,MM_RC233,5.0,3795.34,3790.34,0.00014277334557100002,65.98254728
1980-11-01,MM_RC233,6.0,3795.34,3789.34,0.007678984200607001,51.85538655
