Well_ID,Date,WL_elev_ft,P (in),Tmean (F)
MM_RC86,2004-10-15,3876.46,0.000000000,55.643570970
MM_RC86,2004-11-15,3876.41,0.219214731,40.663834280
MM_RC86,2004-12-15,3876.48,0.000000000,38.581917140
MM_RC86,2005-01-15,3876.51,0.000000000,41.096001960
MM_RC86,2005-02-15,3876.58,0.000000000,52.147092180
MM_RC86,2005-02-25,3878.10,0.299457718,43.507507120
MM_RC86,2005-03-15,3876.42,0.000070424,54.032155560
MM_RC86,2005-04-15,3877.18,0.000000000,69.014549530
MM_RC86,2005-05-15,3877.22,0.000000000,71.603044370
MM_RC86,2005-06-15,3877.26,0.000000000,84.028634350
MM_RC86,2005-07-15,3877.76,0.048106534,82.129021450
MM_RC86,2005-08-15,3878.00,0.051909435,71.014532820
MM_RC86,2005-09-15,3878.08,0.000000000,70.989100380
MM_RC86,2005-10-15,3877.84,0.220871969,62.478200760
MM_RC86,2005-11-15,3877.08,0.000000000,56.010899620
MM_RC86,2005-12-15,3876.98,0.000000000,43.866128710
MM_RC86,2006-01-15,3876.77,0.000000000,47.750136550
MM_RC86,2006-02-15,3876.62,0.000000000,51.628157520
MM_RC86,2006-03-02,3877.98,0.000000000,63.481833970
MM_RC86,2006-03-15,3876.54,0.000000000,51.992733590
MM_RC86,2006-04-15,3877.14,0.000000000,72.935289660
MM_RC86,2006-05-15,3877.14,0.000000000,77.395626990
MM_RC86,2006-06-15,3877.07,0.000000000,86.570024880
MM_RC86,2006-07-15,3876.76,0.092827568,86.344772230
MM_RC86,2006-08-15,3877.15,0.031580376,77.893434420
MM_RC86,2006-09-15,3877.43,0.000000000,71.097330600
MM_RC86,2006-10-15,3877.23,0.391435055,65.433961030
MM_RC86,2006-11-15,3876.93,0.000000000,54.821588050
MM_RC86,2006-12-15,3876.82,0.000000000,46.089058650
MM_RC86,2007-02-02,3878.20,0.009479051,39.557273110
MM_RC86,2008-01-15,3876.78,0.000000000,42.725994560
MM_RC86,2008-02-12,3878.10,0.000000000,49.132397420
MM_RC86,2008-02-15,3876.74,0.007392748,50.115688660
MM_RC86,2008-03-15,3876.80,0.000000000,57.967145730
MM_RC86,2008-04-15,3877.74,0.000000000,62.650841290
MM_RC86,2008-05-15,3877.56,0.000000000,65.489436380
MM_RC86,2008-06-15,3877.29,0.000000000,82.631678720
MM_RC86,2008-07-15,3877.85,0.000000000,78.013220890
MM_RC86,2008-09-15,3877.83,0.000000000,67.471365650
MM_RC86,2008-10-15,3877.32,0.000000000,54.124636310
MM_RC86,2008-11-15,3877.25,0.000000000,57.160039970
MM_RC86,2008-12-15,3877.24,0.000000000,53.378485670
MM_RC86,2009-02-03,3878.60,0.000000000,44.096001960
MM_RC86,2009-02-15,3877.17,0.000000000,44.984477220
MM_RC86,2009-03-19,3876.31,0.000000000,62.130350080
MM_RC86,2010-02-08,3878.75,0.000000000,48.392570490
MM_RC9,1946-01-15,3901.72,0.016425560,35.642791090
MM_RC9,1946-02-15,3901.32,0.000000000,38.251292880
MM_RC9,1946-03-15,3901.42,0.000000000,48.705910200
MM_RC9,1946-04-15,3901.72,0.000000000,61.216632170
MM_RC9,1946-05-15,3901.92,0.000000000,63.362289460
MM_RC9,1946-06-15,3902.62,0.000667221,83.669315580
MM_RC9,1946-07-15,3903.12,0.000000000,82.845039110
MM_RC9,1946-08-15,3903.42,0.000000000,80.643351970
MM_RC9,1946-09-15,3902.32,0.055099896,73.301945580
MM_RC9,1946-10-15,3901.72,0.000000000,66.588088630
MM_RC9,1946-11-15,3901.72,0.000000000,50.944736660
MM_RC9,1946-12-15,3901.52,0.000000000,49.672371250
MM_RC9,1947-01-15,3901.42,0.000000000,48.961009090
MM_RC9,1947-02-15,3901.12,0.000000000,48.389003420
MM_RC9,1947-03-15,3901.32,0.000000000,48.500000000
MM_RC9,1947-04-15,3901.52,0.000000000,60.626799100
MM_RC9,1947-05-15,3901.82,0.000000000,66.548157910
MM_RC9,1947-06-15,3902.22,0.000000000,77.005360990
MM_RC9,1947-07-15,3903.42,0.033596797,83.467109930
MM_RC9,1947-08-15,3903.12,0.100241555,78.037155500
MM_RC9,1947-09-15,3902.42,0.000000000,73.272645850
MM_RC9,1947-10-15,3901.82,0.000000000,60.449817210
MM_RC9,1947-11-15,3901.72,0.000000000,46.116638000
MM_RC9,1947-12-15,3901.72,0.000000000,35.923664130
MM_RC9,1948-01-15,3901.72,0.000000000,38.192442370
MM_RC9,1948-02-15,3901.72,0.000000000,43.126662230
MM_RC9,1948-03-15,3901.72,0.000000000,49.593449620
MM_RC9,1948-04-15,3901.72,0.000000000,66.002585760
MM_RC9,1948-05-15,3901.72,0.000000000,73.841406390
MM_RC9,1948-06-15,3901.72,0.000000000,82.346767380
MM_RC9,1948-07-15,3902.72,0.000000000,83.579671980
MM_RC9,1948-08-15,3903.32,0.041598117,80.380867210
MM_RC9,1948-09-15,3902.62,0.000000000,75.523938730
MM_RC9,1948-10-15,3901.82,0.005930455,71.661649280
MM_RC9,1948-11-15,3901.72,0.000000000,50.423383690
MM_RC9,1948-12-15,3901.72,0.035582732,51.963594850
MM_RC9,1949-01-15,3901.72,0.000000000,41.259618560
MM_RC9,1949-02-15,3901.72,0.000000000,42.915808350
MM_RC9,1949-03-15,3901.72,0.000000000,55.883452970
MM_RC9,1949-04-15,3901.72,0.000000000,61.270340530
MM_RC9,1949-05-15,3901.72,0.000000000,67.786143050
MM_RC9,1949-06-15,3902.02,0.000000000,84.322828640
MM_RC9,1949-07-15,3903.62,0.114164377,81.821553630
MM_RC9,1949-08-15,3904.02,0.000000000,79.971261160
MM_RC9,1949-09-15,3902.72,0.373959984,69.759429090
MM_RC9,1949-10-15,3901.72,0.000000000,64.436880890
MM_RC9,1949-11-15,3901.72,0.000000000,51.690030410
MM_RC9,1949-12-15,3901.72,0.000000000,31.740851350
MM_RC9,1950-01-15,3901.72,0.000000000,39.132160090
MM_RC9,1950-02-15,3901.72,0.000000000,43.349823040
MM_RC9,1950-03-15,3901.72,0.000000000,52.206471080
MM_RC9,1950-04-15,3901.82,0.000000000,60.608501790
MM_RC9,1950-05-15,3902.72,0.000000000,68.105916030
MM_RC9,1950-06-15,3903.12,0.000000000,82.360264580
MM_RC9,1950-07-15,3903.42,0.045044074,78.576616310
MM_RC9,1950-08-15,3904.12,0.038590425,78.515802520
MM_RC9,1950-09-15,3903.02,0.000000000,70.688173770
MM_RC9,1950-10-15,3901.82,0.000000000,68.629854770
MM_RC9,1950-11-15,3901.82,0.000000000,58.936320010
MM_RC9,1950-12-15,3901.72,0.000000000,52.947322420
MM_RC9,1951-01-15,3901.72,0.000000000,36.928744680
MM_RC9,1951-02-15,3901.72,0.000000000,29.383922870
MM_RC9,1951-03-15,3901.72,0.000000000,49.817748100
MM_RC9,1951-04-15,3901.92,0.000000000,64.730409810
MM_RC9,1951-05-15,3901.72,0.000000000,68.303970460
MM_RC9,1951-06-15,3902.02,0.000000000,73.063679990
MM_RC9,1951-07-15,3902.02,0.032583510,81.269870630
MM_RC9,1951-08-15,3902.02,0.000000000,81.722273600
MM_RC9,1951-09-15,3902.02,0.000000000,73.640296300
MM_RC9,1951-10-15,3901.92,0.000000000,66.764790080
MM_RC9,1951-11-15,3900.92,0.000000000,58.003055670
MM_RC9,1951-12-15,3899.32,0.000000000,38.870425670
MM_RC9,1952-01-15,3898.52,0.000000000,46.706751520
MM_RC9,1952-02-15,3898.72,0.148057289,38.944736660
MM_RC9,1952-03-15,3898.82,0.000000000,48.582727640
MM_RC9,1952-04-15,3897.52,0.000000000,62.907861610
MM_RC9,1952-05-15,3896.82,0.000000000,73.441961440
MM_RC9,1952-06-15,3898.02,0.007428235,85.653513060
MM_RC9,1952-07-15,3896.72,0.018682175,80.177451800
MM_RC9,1952-08-15,3898.62,0.000000000,79.095474500
MM_RC9,1952-09-15,3899.82,0.000000000,79.196309980
MM_RC9,1952-10-15,3899.22,0.000000000,63.592418830
MM_RC9,1952-11-15,3898.82,0.000000000,55.481141810
MM_RC9,1952-12-15,3898.62,0.000000000,43.235770800
MM_RC9,1953-01-15,3898.52,0.000000000,42.989558470
MM_RC9,1953-02-15,3898.22,0.000000000,45.836325840
MM_RC9,1953-04-15,3898.02,0.000000000,61.733745920
MM_RC9,1953-05-15,3896.92,0.015586088,61.494919450
MM_RC9,1953-06-15,3897.52,0.000000000,85.137990980
MM_RC9,1953-07-15,3897.22,0.000000000,78.970980720
MM_RC9,1953-08-15,3897.22,0.000000000,81.822828640
MM_RC9,1953-09-15,3898.02,0.000000000,75.428744680
MM_RC9,1953-10-15,3897.42,0.000000000,64.389283860
MM_RC9,1953-11-15,3897.22,0.000000000,52.005360990
MM_RC9,1953-12-15,3897.32,0.000000000,39.018858190
MM_RC9,1954-01-15,3897.22,0.047443643,38.170346370
MM_RC9,1954-02-15,3897.02,0.000000000,53.830684420
MM_RC9,1954-04-15,3895.92,0.000000000,66.117107910
MM_RC9,1954-06-15,3895.12,0.000000000,73.008416650
MM_RC9,1954-07-15,3893.82,0.000000000,82.245931890
MM_RC9,1954-08-15,3894.22,0.023000124,81.423383690
MM_RC9,1954-09-15,3893.52,0.000000000,77.500280440
MM_RC9,1954-10-15,3893.92,0.000000000,65.320803760
MM_RC9,1954-11-15,3894.32,0.000000000,49.278287280
MM_RC9,1954-12-15,3893.62,0.000000000,41.693254320
MM_RC9,1955-01-15,3894.02,0.242466807,44.677451800
MM_RC9,1955-02-15,3894.02,0.000000000,51.000280440
MM_RC9,1955-03-15,3893.62,0.000000000,59.352128360
MM_RC9,1955-04-15,3892.72,0.000000000,62.053238450
MM_RC9,1955-05-15,3892.42,0.000000000,71.476341700
MM_RC9,1955-06-15,3891.32,0.000000000,73.452683410
MM_RC9,1955-07-15,3890.92,0.086176632,81.841406390
MM_RC9,1955-08-15,3891.02,0.000000000,80.875786660
MM_RC9,1955-09-15,3890.72,0.000000000,75.629854770
MM_RC9,1955-10-15,3891.42,0.000000000,63.278287280
MM_RC9,1955-11-15,3891.72,0.000000000,48.486593770
MM_RC9,1955-12-15,3892.02,0.000000000,44.015802520
MM_RC9,1956-01-15,3891.92,0.000000000,46.564430330
MM_RC9,1956-02-15,3891.92,0.000000000,46.187893330
MM_RC9,1956-03-15,3890.52,0.000000000,45.976341700
MM_RC9,1956-04-15,3890.92,0.000000000,51.418303140
MM_RC9,1956-05-15,3890.42,0.000000000,66.965900170
MM_RC9,1956-06-15,3889.92,0.000000000,84.614052250
MM_RC9,1956-08-15,3888.82,0.113665667,77.687612890
MM_RC9,1956-09-15,3888.52,0.000000000,74.788728810
MM_RC9,1956-10-15,3888.12,0.000000000,65.106196470
MM_RC9,1956-11-15,3888.72,0.000000000,48.293248480
MM_RC9,1956-12-15,3889.12,0.000000000,43.738356560
MM_RC9,1957-01-15,3889.22,0.000000000,55.624493780
MM_RC9,1957-02-15,3889.02,0.000000000,59.708776400
MM_RC9,1957-03-15,3887.72,0.000000000,51.667290700
MM_RC9,1957-04-15,3887.02,0.000000000,66.431519900
MM_RC9,1957-05-15,3887.32,0.000000000,66.402500620
MM_RC9,1957-06-15,3887.62,0.000000000,80.590113510
MM_RC9,1957-07-15,3887.32,0.000000000,84.153513060
MM_RC9,1957-08-15,3888.02,0.167064887,80.032074950
MM_RC9,1957-09-15,3889.22,0.000000000,72.203695850
MM_RC9,1957-10-15,3889.22,0.001334441,62.934219860
MM_RC9,1957-11-15,3889.92,0.000000000,51.851567490
MM_RC9,1957-12-15,3889.52,0.000000000,44.708776400
MM_RC9,1958-01-15,3890.42,0.000000000,37.513497200
MM_RC9,1958-02-15,3890.22,0.000000000,47.656849170
MM_RC9,1958-03-15,3890.62,0.000000000,49.661929710
MM_RC9,1958-04-15,3891.52,0.000000000,56.124774220
MM_RC9,1958-05-15,3892.12,0.486297343,72.071816200
MM_RC9,1958-06-15,3893.42,0.000000000,80.774804440
MM_RC9,1958-07-15,3894.32,0.000000000,87.989838900
MM_RC9,1958-08-15,3895.12,0.000000000,80.976341700
MM_RC9,1958-09-15,3895.72,0.000000000,69.129574330
MM_RC9,1958-10-15,3895.12,0.000000000,60.470980720
MM_RC9,1958-11-15,3895.62,0.000000000,56.274804440
MM_RC9,1958-12-15,3894.72,0.000000000,36.653513060
MM_RC9,1959-01-15,3895.02,0.000000000,47.126799100
MM_RC9,1959-02-15,3894.32,0.000000000,44.204165760
MM_RC9,1959-03-15,3893.82,0.000000000,55.010721970
MM_RC9,1959-04-15,3894.92,0.000000000,56.978111330
MM_RC9,1959-05-15,3895.22,0.588769563,72.226905260
MM_RC9,1959-06-15,3895.82,0.000000000,81.060278770
MM_RC9,1959-07-15,3897.52,0.000614393,83.548241390
MM_RC9,1959-08-15,3898.42,0.000952452,75.437063440
MM_RC9,1959-09-15,3898.92,0.000000000,67.028057910
MM_RC9,1959-10-15,3898.12,0.000000000,60.388089680
MM_RC9,1959-11-15,3898.02,0.000106939,49.618099020
MM_RC9,1959-12-15,3897.72,0.131174931,31.345863130
MM_RC9,1960-01-15,3897.52,0.000000000,34.117106740
MM_RC9,1960-02-15,3897.02,0.000000000,40.861024810
MM_RC9,1960-03-15,3896.72,0.000000000,51.498274600
MM_RC9,1960-04-15,3898.02,0.000000000,61.556827970
MM_RC9,1960-05-15,3898.52,0.000000000,71.723494880
MM_RC9,1960-06-15,3899.42,0.000000000,79.918218960
MM_RC9,1960-07-15,3900.22,0.000213878,74.938023990
MM_RC9,1960-08-15,3900.82,0.000000000,75.069763870
MM_RC9,1960-09-15,3900.92,0.000000000,77.454422960
MM_RC9,1960-10-15,3900.42,0.004762258,63.453028480
MM_RC9,1960-11-15,3900.02,0.000000000,52.335204430
MM_RC9,1960-12-15,3899.72,0.000000000,32.668818390
MM_RC9,1961-01-15,3899.02,0.000000000,42.372069150
MM_RC9,1961-02-15,3898.52,0.000000000,52.437649860
MM_RC9,1961-03-15,3897.92,0.000000000,61.391133870
MM_RC9,1961-04-15,3898.62,0.000000000,54.468897900
MM_RC9,1961-05-15,3898.32,0.000000000,64.962256960
MM_RC9,1961-06-15,3899.22,1.818474470,77.279716210
MM_RC9,1961-07-15,3899.82,0.000000000,81.889815080
MM_RC9,1961-08-15,3899.82,0.191439680,74.444897430
MM_RC9,1961-09-15,3900.02,0.001228786,71.274433740
MM_RC9,1961-10-15,3898.82,0.000000000,59.320563340
MM_RC9,1961-11-15,3899.22,0.001890743,36.418438450
MM_RC9,1961-12-15,3898.92,0.197784700,44.856455240
MM_RC9,1962-01-15,3898.42,0.000000000,29.896069620
MM_RC9,1962-02-15,3897.92,0.004903551,51.346123050
MM_RC9,1962-03-15,3898.02,0.000614393,34.870383430
MM_RC9,1962-04-15,3899.12,0.000000000,66.539854840
MM_RC9,1962-05-15,3899.32,0.000000000,66.035636520
MM_RC9,1962-06-15,3900.32,0.000000000,78.745036830
MM_RC9,1962-07-15,3901.32,0.000000000,77.709625830
MM_RC9,1962-08-15,3900.62,0.000000000,81.893025430
MM_RC9,1962-09-15,3901.22,0.000000000,76.003749490
MM_RC9,1962-10-15,3900.62,0.000000000,67.949250430
MM_RC9,1962-11-15,3900.32,0.000921589,61.361591020
MM_RC9,1962-12-15,3900.02,0.000000000,43.852784200
MM_RC9,1963-01-15,3900.52,0.000000000,30.515267200
MM_RC9,1963-02-15,3898.82,0.000000000,40.100132860
MM_RC9,1963-03-15,3899.62,0.000000000,52.189568080
MM_RC9,1963-04-15,3900.32,0.000000000,65.973728130
MM_RC9,1963-05-15,3899.92,0.000000000,80.080115530
MM_RC9,1963-06-15,3899.72,0.000000000,81.323261560
MM_RC9,1963-07-15,3900.12,0.000000000,85.393824580
MM_RC9,1963-08-15,3899.82,0.906314820,75.076645270
MM_RC9,1963-09-15,3899.82,0.002381129,71.298674660
MM_RC9,1963-10-15,3899.42,0.000000000,67.886750680
MM_RC9,1963-11-15,3899.22,0.000000000,57.951642430
MM_RC9,1963-12-15,3898.92,0.000000000,35.377025120
MM_RC9,1964-01-15,3898.62,0.000000000,30.572501770
MM_RC9,1964-02-15,3897.92,0.000000000,30.815993770
MM_RC9,1964-03-15,3896.82,0.000000000,46.665567620
MM_RC9,1964-04-15,3896.42,0.000000000,63.427191930
MM_RC9,1964-05-15,3895.32,0.000000000,74.078938540
MM_RC9,1964-06-15,3895.32,0.000000000,75.122795540
MM_RC9,1964-07-15,3894.62,0.000000000,81.206907400
MM_RC9,1964-08-15,3893.32,0.001069391,77.083766360
MM_RC9,1964-09-15,3893.62,0.004011510,70.006116190
MM_RC9,1964-10-15,3893.22,0.000000000,59.920676730
MM_RC9,1964-11-15,3893.42,0.000000000,50.982074260
MM_RC9,1964-12-15,3893.52,0.000000000,32.416127370
MM_RC9,1965-01-15,3893.62,0.000000000,49.677018570
MM_RC9,1965-02-15,3893.42,0.000000000,42.318145240
MM_RC9,1965-03-15,3893.42,0.000000000,52.785498310
MM_RC9,1965-04-15,3891.42,0.000000000,56.892639030
MM_RC9,1965-05-15,3891.62,0.000000000,64.496203230
MM_RC9,1965-06-15,3891.42,0.000000000,75.274007670
MM_RC9,1965-07-15,3891.82,0.000000000,79.987210040
MM_RC9,1965-08-15,3893.02,0.054799888,75.496183010
MM_RC9,1965-09-15,3893.52,0.000000000,74.960531560
MM_RC9,1965-10-15,3893.62,0.000000000,66.553031190
MM_RC9,1965-11-15,3893.62,0.000000000,55.819078390
MM_RC9,1965-12-15,3893.82,0.207784830,40.191860440
MM_RC9,1966-01-15,3893.72,0.000000000,36.560644950
MM_RC9,1966-02-15,3893.62,0.000000000,36.834326120
MM_RC9,1966-03-15,3895.32,0.000000000,58.627784900
MM_RC9,1966-04-15,3893.92,0.000000000,61.082407890
MM_RC9,1966-05-15,3894.12,0.000000000,71.994291460
MM_RC9,1966-06-15,3894.72,0.000000000,77.109472760
MM_RC9,1966-07-15,3895.72,0.000476226,81.544444610
MM_RC9,1966-08-15,3896.32,0.048808622,81.748121450
MM_RC9,1966-09-15,3896.62,0.233472729,69.424087850
MM_RC9,1966-10-15,3896.42,0.000000000,49.408860330
MM_RC9,1966-11-15,3896.22,0.000000000,56.236651030
MM_RC9,1966-12-15,3896.12,0.000000000,42.345556840
MM_RC9,1967-01-15,3895.72,0.000000000,45.110591530
MM_RC9,1967-02-15,3895.32,0.000000000,61.306714500
MM_RC9,1967-03-15,3896.02,0.000000000,56.516993340
MM_RC9,1967-04-15,3895.72,0.000000000,59.674120330
MM_RC9,1967-05-15,3896.02,0.000000000,58.136171450
MM_RC9,1967-06-15,3895.32,0.000000000,72.644171610
MM_RC9,1967-07-15,3895.02,0.054765968,80.754296090
MM_RC9,1967-08-15,3895.12,0.108567405,74.996203230
MM_RC9,1967-09-15,3895.52,0.019960648,73.016240760
MM_RC9,1967-10-15,3895.32,0.005529537,64.622649120
MM_RC9,1967-11-15,3895.52,0.000000000,51.698521590
MM_RC9,1967-12-15,3895.32,0.279225575,31.716707250
MM_RC9,1968-01-15,3895.22,0.000000000,42.407906980
MM_RC9,1968-02-15,3895.02,0.000000000,46.037982740
MM_RC9,1968-03-15,3895.12,0.000000000,50.776119470
MM_RC9,1968-04-15,3895.42,0.000000000,63.030695490
MM_RC9,1968-05-15,3895.22,0.000000000,66.794857680
MM_RC9,1968-06-15,3895.02,0.000000000,80.503450800
MM_RC9,1968-07-15,3895.02,0.007604056,83.045197200
MM_RC9,1968-08-15,3896.92,0.000000000,73.601472610
MM_RC9,1968-09-15,3897.22,0.001069391,72.906768000
MM_RC9,1968-10-15,3896.52,0.137375420,70.891726850
MM_RC9,1968-11-15,3896.62,0.047122878,48.574553680
MM_RC9,1968-12-15,3896.52,0.000000000,42.855848600
MM_RC9,1969-01-15,3895.92,0.457754866,52.430256340
MM_RC9,1969-02-15,3895.42,0.000000000,47.154463380
MM_RC9,1969-03-15,3895.82,0.016794489,38.186454510
MM_RC9,1969-04-15,3896.62,0.000000000,63.229017060
MM_RC9,1969-05-15,3896.42,0.000000000,69.414788370
MM_RC9,1969-06-15,3897.12,0.000614393,79.280362530
MM_RC9,1969-07-15,3898.42,0.037388681,80.699363910
MM_RC9,1969-08-15,3899.22,0.000000000,83.555709200
MM_RC9,1969-09-15,3900.02,0.040028235,70.948298350
MM_RC9,1969-10-15,3899.42,0.000000000,63.467633190
MM_RC9,1969-11-15,3899.02,0.000000000,47.683253650
MM_RC9,1969-12-15,3898.42,0.000000000,49.891906670
MM_RC9,1970-01-15,3897.82,0.000000000,43.134446050
MM_RC9,1970-02-15,3897.42,0.000000000,47.045197200
MM_RC9,1970-03-15,3898.02,0.000000000,54.609672790
MM_RC9,1970-04-15,3898.52,0.000000000,56.778011030
MM_RC9,1970-05-15,3898.22,0.000000000,73.672048950
MM_RC9,1970-06-15,3899.12,0.000000000,76.681182280
MM_RC9,1970-07-15,3900.42,0.000000000,83.704409950
MM_RC9,1970-08-15,3900.92,0.109164178,77.862490290
MM_RC9,1970-09-15,3901.12,0.000000000,69.324360860
MM_RC9,1970-10-15,3900.82,0.000000000,67.133126510
MM_RC9,1970-11-15,3900.92,0.000000000,40.595564040
MM_RC9,1970-12-15,3900.82,0.152563841,45.938622680
MM_RC9,1971-01-15,3898.12,0.000000000,46.992186210
MM_RC9,1971-02-15,3897.52,0.000000000,52.112537170
MM_RC9,1971-03-15,3898.72,0.000000000,52.063509330
MM_RC9,1971-04-15,3897.32,0.112673168,62.795444100
MM_RC9,1971-05-15,3897.52,0.000000000,69.171456720
MM_RC9,1971-06-15,3897.42,0.000000000,84.327078540
MM_RC9,1971-07-15,3897.72,0.000000000,82.084885870
MM_RC9,1971-08-15,3898.02,0.045075856,75.660171920
MM_RC9,1971-09-15,3897.52,0.000000000,75.162263510
MM_RC9,1971-10-15,3897.82,0.000000000,67.881062340
MM_RC9,1971-11-15,3897.32,0.305543792,56.073987470
MM_RC9,1971-12-15,3897.72,0.000000000,38.635398660
MM_RC9,1972-01-15,3896.72,0.000000000,41.475192870
MM_RC9,1972-02-15,3896.32,0.000000000,50.470823330
MM_RC9,1972-03-15,3896.42,0.000000000,64.090408050
MM_RC9,1972-04-15,3896.42,0.000000000,50.642866470
MM_RC9,1972-05-15,3895.82,0.000000000,63.018332350
MM_RC9,1972-06-15,3894.92,0.001841860,79.100133600
MM_RC9,1972-07-15,3895.42,0.000000000,83.124720500
MM_RC9,1972-08-15,3895.22,0.060942195,75.589855490
MM_RC9,1972-09-15,3894.62,0.009140039,71.528790270
MM_RC9,1972-10-15,3896.22,0.000000000,72.622262730
MM_RC9,1972-11-15,3895.92,0.000000000,47.658832920
MM_RC9,1972-12-15,3896.12,0.000000000,36.631747830
MM_RC9,1973-01-15,3896.82,0.000000000,46.365201640
MM_RC9,1973-02-15,3897.42,0.000000000,42.555709200
MM_RC9,1973-03-15,3897.82,0.000000000,41.564295780
MM_RC9,1973-04-15,3897.22,0.000000000,57.146097040
MM_RC9,1973-05-15,3898.02,0.050383467,55.766593940
MM_RC9,1973-06-15,3894.52,0.000000000,71.566706150
MM_RC9,1973-07-15,3895.42,1.530117014,77.100705620
MM_RC9,1973-08-15,3896.52,0.000000000,78.030580960
MM_RC9,1973-09-15,3896.32,0.000000000,75.529396910
MM_RC9,1973-10-15,3896.62,0.000000000,61.518332350
MM_RC9,1973-11-15,3896.42,0.000000000,53.284932100
MM_RC9,1973-12-15,3896.12,0.000000000,47.961084120
MM_RC9,1974-01-15,3896.02,0.000000000,50.232121140
MM_RC9,1974-02-15,3896.12,0.000000000,47.358546820
MM_RC9,1974-03-15,3897.72,0.000000000,58.130262880
MM_RC9,1974-04-15,3898.12,0.000000000,56.578004480
MM_RC9,1974-05-15,3898.02,0.000000000,70.737603640
MM_RC9,1974-06-15,3898.12,0.050383467,80.080096070
MM_RC9,1974-07-15,3897.92,0.096081267,74.049048050
MM_RC9,1974-08-15,3897.52,0.016158620,78.154849770
MM_RC9,1974-09-15,3898.12,0.038963347,66.666280520
MM_RC9,1974-10-15,3897.82,0.000000000,53.980935280
MM_RC9,1974-11-15,3897.32,0.000000000,46.939922000
MM_RC9,1974-12-15,3897.42,0.000000000,34.662683770
MM_RC9,1975-01-15,3898.02,0.000000000,43.505376230
MM_RC9,1975-02-15,3898.62,0.000000000,48.642686660
MM_RC9,1975-03-15,3899.02,0.000000000,47.094204820
MM_RC9,1975-04-15,3897.82,0.000000000,53.837350840
MM_RC9,1975-05-15,3898.72,0.000000000,72.250213040
MM_RC9,1975-06-15,3899.82,0.000000000,78.633493450
MM_RC9,1975-07-15,3899.22,0.000000000,81.279589740
MM_RC9,1975-08-15,3897.82,0.000000000,76.187070640
MM_RC9,1975-09-15,3898.52,0.000000000,66.755549590
MM_RC9,1975-10-15,3898.52,0.000000000,57.982074260
MM_RC9,1975-11-15,3898.62,0.000000000,49.570370510
MM_RC9,1975-12-15,3899.12,0.000000000,41.220856550
MM_RC9,1976-01-15,3897.92,0.000000000,44.490881080
MM_RC9,1976-02-15,3898.62,0.000000000,47.862012300
MM_RC9,1976-03-15,3898.12,0.000000000,51.749054590
MM_RC9,1976-04-15,3898.62,0.433152208,59.099766670
MM_RC9,1976-05-15,3896.82,0.000000000,70.748688410
MM_RC9,1976-06-15,3900.42,0.000000000,75.094391190
MM_RC9,1976-07-15,3898.12,0.039677079,79.477504690
MM_RC9,1976-08-15,3897.92,0.000000000,79.982294500
MM_RC9,1976-09-15,3898.62,0.000641635,74.810105410
MM_RC9,1976-10-15,3899.02,0.017222245,56.550000660
MM_RC9,1976-11-15,3898.02,0.000000000,29.037130590
MM_RC9,1976-12-15,3898.22,0.000000000,38.576279080
MM_RC9,1977-01-15,3897.62,0.000000000,39.894750830
MM_RC9,1977-02-15,3896.92,0.000000000,44.161510930
MM_RC9,1977-03-15,3897.12,0.000000000,49.588316460
MM_RC9,1977-04-15,3897.02,0.000952452,63.770982940
MM_RC9,1977-05-15,3897.02,0.000000000,58.129711080
MM_RC9,1977-06-15,3896.52,0.000000000,81.209586160
MM_RC9,1977-07-15,3896.22,0.014777824,79.983633500
MM_RC9,1977-08-15,3895.92,0.426801731,78.184392630
MM_RC9,1977-09-15,3896.22,0.000000000,71.733054280
MM_RC9,1977-10-15,3895.92,0.000000000,61.091913210
MM_RC9,1977-11-15,3895.82,0.000000000,52.470843540
MM_RC9,1977-12-15,3897.12,0.000000000,45.214355750
MM_RC9,1978-01-15,3895.32,0.003206197,44.815336950
MM_RC9,1978-02-15,3895.02,0.075575200,39.646097040
MM_RC9,1978-03-15,3893.72,0.000000000,50.452531410
MM_RC9,1978-04-15,3893.62,0.000000000,64.955961990
MM_RC9,1978-05-15,3892.82,0.000000000,74.188816250
MM_RC9,1978-06-15,3893.12,0.000000000,83.091380870
MM_RC9,1978-07-15,3893.02,0.000000000,84.587363860
MM_RC9,1978-08-15,3893.22,0.000000000,77.082207860
MM_RC9,1978-09-15,3894.02,0.008397244,74.548461630
MM_RC9,1978-10-15,3893.82,0.000000000,58.298248590
MM_RC9,1978-11-15,3893.72,0.004854963,54.129310280
MM_RC9,1978-12-15,3893.72,0.000000000,39.842893230
MM_RC9,1979-01-15,3893.72,0.000000000,36.001685720
MM_RC9,1979-02-15,3893.62,0.000000000,52.461830890
MM_RC9,1979-03-15,3892.62,0.000000000,53.572848490
MM_RC9,1979-04-15,3890.62,0.000000000,63.135683260
MM_RC9,1979-06-15,3894.12,0.000000000,74.798248590
MM_RC9,1979-07-15,3894.62,0.000000000,87.618445740
MM_RC9,1979-08-15,3895.42,1.976641559,70.646409140
MM_RC9,1979-09-15,3895.72,0.080505860,69.971029170
MM_RC9,1979-10-15,3895.62,0.000000000,64.073434920
MM_RC9,1979-11-15,3895.42,0.000000000,48.078590910
MM_RC9,1979-12-15,3895.22,0.000000000,35.661324560
MM_RC9,1980-01-15,3895.12,0.033588978,54.358692770
