id,CWF-4B,CWF-4B,CWF-4B,LC-1A,LC-1A,LC-1A,LC-1B,LC-1B,LC-1B,LC-1C,LC-1C,LC-1C,LC-2A,LC-2A,LC-2A,LC-2B,LC-2B,LC-2B,LC-2C,LC-2C,LC-2C,LC-3A,LC-3A,LC-3A,LC-3C,LC-3C,LC-3C,M-1B,M-1B,M-1B,M-1C,M-1C,M-1C,M-2A,M-2A,M-2A,M-2B,M-2B,M-2B,M-2C,M-2C,M-2C,M-4A,M-4A,M-4A,M-4B,M-4B,M-4B,M-4C,M-4C,M-4C
1998-05-01,68.99950728,0.0,3759.33,69.51419776,0.0,3883.46,73.56474936,0.0,3886.26,64.10986199,0.0,3885.9,67.06572469,0.0,3870.86,75.08198521,0.0,3880.87,75.54629901,0.0,3884.59,61.99450911,0.0,3869.68,63.56670831,0.0,3872.54,69.25370191,0.0,3852.32,77.42023377,0.0,3852.67,69.24506742,0.0,3851.82,68.6154906,0.0,3852.6,68.51390604,0.0,3852.66,68.10438431,0.0,3850.35,68.11865373,0.0,3851.24,68.50946133,0.0,3852.9
1998-06-01,,,,76.07602751,0.0,3883.51,75.06806641,0.0,3886.82,75.06806641,0.0,3886.51,69.53816875,0.0,3870.49,71.56041828,0.0,3881.03,75.06609799,0.0,3884.98,76.55223372,0.0,3869.49,75.52177853,0.0,3872.64,76.7957328,0.0,3852.33,80.6314368,0.0,3853.35,88.98872468,0.0,3851.67,,,,80.06347469,0.0,3853.31,72.54275663,0.042280582,3850.27,,,,71.61151902,0.0,3853.17
1998-07-01,82.01231038,0.002287687,3757.99,80.1450151,0.152415732,3883.58,82.54219304,0.049199101,3887.04,82.54219304,0.049199101,3886.72,82.47526792,0.57041931,3870.51,85.05194672,0.0,3881.14,80.18159616,0.0,3885.21,80.45321555,0.050208605,3869.78,88.47714567,0.0,3873.29,82.62685096,0.115954782,3851.64,90.96011689,0.0,3853.79,83.56654919,0.0,3850.84,82.94753703,0.100294937,3850.78,81.03503537,0.101284488,3853.73,81.55919784,0.033368105,3850.08,82.96442969,0.108183077,3851.63,81.55919784,0.033368105,3853.45
1998-08-01,83.97784283,0.0,3761.51,81.00503872,0.000106919,3883.7,76.53091488,0.216814941,3886.82,82.46868488,0.001443403,3886.56,79.91767348,0.365159069,3871.0,79.0353449,0.009446673,3881.14,79.0353449,0.009446673,3885.09,78.50578781,0.0,3871.05,79.02177853,0.0,3874.91,79.12685096,0.0,3852.39,82.42386505,0.001481066,3853.56,82.12253371,0.0,3851.78,76.59101989,0.215240503,3852.73,82.303874,0.054645409,3853.65,79.068814,0.0,3850.48,82.50951294,0.025026078,3851.37,79.0830318,0.0,3853.76
1998-09-01,,,,79.06474936,0.0,3883.6,,,,76.04139255,0.0,3886.03,75.50282385,0.028457972,3871.26,,,,78.05194672,0.0,3884.71,79.4887213,0.0,3871.38,86.94850353,0.0,3876.25,,,,75.17030441,0.0,3852.67,76.60158456,0.0,3851.47,,,,81.75827396,0.010612616,3852.96,81.56876239,0.0,3850.65,,,,79.46913455,0.0,3854.06
1998-10-01,65.00098166,0.0,3758.61,65.46244544,0.0,3883.58,58.08690543,0.0,3885.98,77.90353528,0.018469536,3885.73,69.49152844,0.0,3871.89,58.08446777,0.0,3880.85,68.48057432,0.0,3884.11,65.48185769,0.0,3872.01,71.54021777,0.0,3876.84,67.60869457,0.0,3851.21,56.48553583,0.720574475,3852.09,71.70316911,0.0,3851.86,72.02799226,0.0,3852.25,67.60492594,0.0,3852.49,74.35761553,0.0,3851.05,72.01897427,0.0,3849.83,74.35761553,0.0,3854.14
1998-11-01,53.97636467,0.0,3758.47,54.02003696,0.0,3883.49,52.03343424,0.0,3884.9,54.4970804,0.0,3884.39,56.49683484,0.0,3873.57,52.03252104,0.0,3880.38,54.51908438,0.0,3883.4,54.5124664,0.0,3872.7,54.00990598,0.0,3875.87,54.5,0.0,3851.85,54.56160984,0.0,3851.75,54.55950608,0.0,3851.79,54.5,0.0,3851.75,55.84929386,0.038483889,3852.01,51.08773666,0.0,3851.32,54.5,0.0,3852.09,54.02848722,0.0,3853.9
1998-12-01,47.95310111,0.0,3758.42,37.99541656,0.0,3883.22,46.27531865,0.0,3884.81,41.37107849,0.0,3884.36,40.01673933,0.0,3873.15,46.26702703,0.0,3880.29,41.99157443,0.0,3883.23,37.99890695,0.0,3872.13,49.94581828,0.0,3874.69,46.62253278,0.0,3851.45,42.02943943,0.0,3851.56,49.81801286,0.0,3851.4,46.60207106,0.0,3851.42,45.34231176,0.0,3851.71,50.9968947,0.005194151,3851.03,46.40886344,0.0,3851.76,42.01955021,0.0,3853.36
1999-01-01,54.42940678,0.0,3757.88,49.43214159,0.0,3883.03,56.94752716,0.0,3884.71,43.81683521,0.0,3884.25,46.71006945,0.0,3873.08,56.94915356,0.0,3880.16,49.43423847,0.0,3883.11,48.51319221,0.0,3871.72,46.05909132,0.0,3873.83,53.92936296,0.0,3850.41,44.44347514,0.0,3851.46,46.29662153,0.0,3850.72,53.93158631,0.0,3850.62,53.93158631,0.0,3851.31,45.43310055,0.0,3850.32,53.95371944,0.0,3851.2,46.20172556,0.0,3853.01
1999-02-01,,,,54.74707612,0.0,3882.97,,,,48.53951305,0.0,3884.78,47.07098938,0.0,3872.46,,,,54.55892009,0.0,3883.47,36.53193252,0.0,3871.17,52.99426416,0.0,3873.17,,,,54.68601351,0.0,3852.09,57.91715872,0.0,3850.04,,,,58.24630249,0.0,3852.02,57.94392204,0.0,3849.51,,,,42.98028825,0.0,3852.58
1999-03-01,61.49623527999999,0.0,3759.265,60.89104749,0.039939899,3883.5,59.90595123,0.0,3885.89,61.48330686,0.0,3886.21,47.67441939,0.0,3871.71,59.90897649,0.0,3880.36,56.98882572,0.0,3884.66,47.5909349,0.0,3870.38,56.99731242,0.0,3872.62,59.85551125,0.0,3850.37,48.34938287,0.0,3853.06,47.94110432,0.0,3850.8,59.86005312,0.0,3850.62,54.65249257,0.0,3852.9,61.84101778,0.0,3849.78,59.90540224,0.0,3850.11,59.90540224,0.0,3852.31
1999-04-01,,,,59.58373134,0.0,3883.54,63.95717873,0.0,3886.29,63.95717873,0.0,3885.88,59.39338701,0.0,3871.57,63.95871426,0.0,3880.97,55.25249032,0.0,3884.53,59.01978527,0.0,3870.06,59.54301018,0.0,3872.25,52.27577421,0.0,3850.09,65.10839824,0.0,3852.86,56.35675644,0.0,3850.19,52.26659759,0.0,3850.32,57.63930531,0.0,3852.81,51.30657937,0.0,3849.65,52.18152734,0.0,3850.47,49.66856694,0.0,3852.47
1999-05-01,64.47736365,0.0,3761.94,59.57146997,0.0,3883.59,66.91241351,0.0,3886.29,60.10904194,0.0,3885.92,67.1602905,0.0,3872.86,66.91514353,0.0,3881.01,66.91514353,0.0,3884.61,72.03143104,0.00973617,3870.2,59.53607383,0.0,3872.17,66.8399682,0.0,3851.96,63.06463642,0.0,3852.89,72.53197194,0.0,3850.64,66.84509506,0.0,3851.95,70.42846627,0.0,3852.92,68.48708917,0.0,3849.73,66.89490726,0.0,3850.92,68.48708917,0.0,3852.96
1999-06-01,72.51308171,0.0,3757.97,72.6153851,0.0,3883.53,78.53303399,0.0,3886.76,68.67702214,0.0,3886.44,74.52962128,0.0,3872.37,78.53217974,0.0,3881.04,72.61216332,0.0,3884.87,73.97581906,0.0,3869.89,73.48969671,0.0,3872.31,78.63405257,0.0,3850.4,65.38870935,0.0,3853.88,75.80029023,0.18702266,3851.54,78.62939664,0.0,3850.77,75.01843084,0.0,3853.51,74.65340837,0.0,3850.22,78.58773666,0.0,3850.86,73.89699503,0.0,3853.42
1999-07-01,83.47343191,9.839e-06,3758.37,74.89569049,0.116684486,3883.61,81.44786018,0.117390761,3887.08,81.5325634,5.7665e-05,3886.76,78.53569124,0.0,3871.03,81.44962902,0.1174658,3880.96,82.96901521,0.001563655,3885.08,80.00029692,0.0,3869.89,80.48100648,0.0,3872.71,81.45807053,0.112539077,3851.81,84.38663884,0.002148358,3854.02,84.3902548,0.002084321,3851.08,81.45919898,0.112790057,3852.21,78.83726028,0.000406233,3854.07,80.01897427,0.004318067,3850.35,83.02400112,0.001183828,3851.2,78.96459363,0.954191816,3854.09
1999-08-01,75.98544247,0.669103751,3761.34,83.44622225,0.0,3883.65,77.92649184,0.099401682,3886.94,80.95645044,0.0,3886.56,80.9579016,0.0,3871.12,77.9286276,0.098767206,3881.01,79.09451425,0.019214948,3884.9,77.96252768,0.089126945,3870.08,82.56338702,0.0,3873.24,77.79701409,0.10381038,3851.79,80.89070824,0.0,3853.55,81.50418153,0.0,3850.63,77.803874,0.103096311,3852.04,82.45242897,0.0,3853.69,77.84313338,0.0,3850.24,77.86712847,0.095616598,3850.42,82.00278536,0.000273191,3854.26
1999-09-01,77.98580633,0.000413002,3758.67,79.50276148,0.016623833,3883.57,78.93599407,0.405223894,3886.84,77.96042203,0.000864982,3886.05,70.73696385,0.0,3870.71,78.937994,0.405678377,3881.11,72.05777024,0.039657447,3884.67,75.96590485,0.000545916,3869.88,77.98282467,0.000409437,3873.31,81.64018118,0.0,3851.77,78.00734687,0.001074179,3852.95,77.20371411,0.14677392,3851.2,81.65197919,0.0,3851.87,72.15855491,0.038221982,3853.39,77.13868015,0.151018295,3850.55,81.76356565,0.0,3851.69,77.95838146,0.009438643,3854.39
1999-10-01,65.99416551,0.0,3758.26,59.46555508,0.0,3883.49,65.51632776,0.0,3886.38,66.91177733,0.00696793,3885.64,65.51600904,0.0,3872.87,65.51600904,0.0,3880.97,68.99114015,0.0,3884.18,58.29105539,0.605516485,3870.74,65.00300132,0.0,3873.17,67.4194759,0.0,3850.61,65.59735061,0.0,3852.39,69.02849862,0.0,3851.58,67.42187291,0.0,3850.98,65.59396946,0.0,3853.01,70.00589066,0.0,3851.11,65.96593111,0.0,3852.31,59.47503748,0.0,3854.44
1999-11-01,57.49001841,0.0,3760.03,61.34567865,0.0,3883.22,56.44000089,0.0,3884.8,59.84279538,0.0,3884.34,60.89382129,0.0,3873.39,56.44193375,0.0,3880.33,55.96795248,0.0,3883.26,61.45973793,0.0,3871.01,55.9856678,0.0,3872.88,60.21799584,0.0,3851.71,60.85581709,0.0,3851.84,46.40379536,0.0,3851.33,60.21066185,0.0,3851.63,59.73240756,0.0,3852.09,57.93657538,0.0,3851.09,60.1433933,0.0,3851.94,59.81868221,0.0,3853.91
1999-12-01,37.48864839,0.0,3759.75,37.44610046,0.0,3883.17,38.04048493,0.0,3884.68,38.04048493,0.0,3884.21,37.94072799,0.0,3873.5,38.03925261,0.0,3880.25,37.42033021,0.0,3883.1,49.91820264,0.0,3871.0,37.46155726,0.0,3872.49,38.08544824,0.0,3851.35,46.12005756,0.0,3851.64,37.40797744,0.0,3851.16,38.082663,0.0,3851.4,37.47692215,0.0,3851.76,38.05613566,0.0,3850.86,37.43797212,0.0,3851.71,38.05613566,0.0,3853.41
2000-01-01,55.50478753,0.0,3760.01,55.42546541,0.0,3882.95,55.42546541,0.0,3884.58,51.94828532,0.0,3884.14,45.8987414,0.0,3873.43,55.42779014,0.0,3880.11,34.57181676,0.0,3883.03,50.35853185,0.0,3870.83,49.95170852,0.0,3872.18,54.99011294,0.0,3850.76,45.80064171,0.0,3851.58,54.99028661,0.0,3850.18,54.99028661,0.0,3850.87,37.66585703,0.0,3851.62,49.90974431,0.0,3850.37,54.99367899,0.0,3850.97,50.31288912,0.0,3852.92
2000-02-01,50.45068977,0.0,3758.41,56.7379309,0.0,3882.72,56.97412384,0.0,3885.15,48.09848073,0.0,3884.23,49.65119054,0.0,3872.75,56.97492661,0.0,3880.05,56.5350036,0.0,3883.19,47.02037684,0.0,3870.26,57.5546548,0.0,3871.87,56.94922306,0.0,3849.62,48.30787941,0.0,3851.76,58.89078583,0.0,3848.88,56.95087841,0.0,3849.97,48.32753252,0.0,3851.68,56.86997256,0.0,3849.1,56.96675631,0.0,3850.29,57.70702747,0.0,3852.39
2000-03-01,53.53101475,0.0,3760.64,58.576828,0.0,3883.27,62.51127816,0.0,3886.54,62.51127816,0.0,3886.25,64.37000926,0.0,3872.22,62.51095412,0.0,3880.85,58.57453756,0.0,3884.53,50.23425796,0.0,3869.74,58.53854812,0.0,3871.47,52.92043598,0.0,3851.48,59.55434729,0.0,3853.0,51.26759574,0.0,3850.3,52.90615805,0.0,3851.78,61.76161534,0.0,3852.75,50.66130714,0.0,3849.55,52.77520439,0.0,3850.97,56.44064733,0.0,3852.15
2000-04-01,65.97291943,0.0,3760.41,52.01047768,0.0,3883.41,64.08690543,0.023356801,3886.27,63.48752112,0.0,3885.83,66.55194672,0.0,3871.78,64.08446777,0.022590834,3880.68,62.47492661,0.0,3884.59,62.48734858,0.0,3869.29,52.00638166,0.0,3871.28,67.3080492,0.0,3844.63,69.94559178,0.0,3852.77,76.98221205,0.0,3850.73,67.29753038,0.0,3845.75,64.95421979,0.0,3852.72,64.18028141,0.019025883,3849.9,67.20163392,0.0,3850.56,64.12811506,0.0,3852.62
2000-05-01,84.9497806,0.0,3758.99,80.5505516,0.0,3883.25,78.56182976,0.0,3886.4,75.55015135,0.0,3886.01,71.61835402,0.0,3870.39,78.56007698,0.0,3880.54,76.45087713,0.0,3884.48,71.47135786,0.0,3868.43,76.47380638,0.0,3871.13,78.6884608,0.0,3851.1,76.04345345,0.0,3852.84,71.80827522,0.0,3849.5,78.68203979,0.0,3851.38,71.80827522,0.0,3853.09,76.02843561,0.0,3849.68,78.62335859,0.0,3850.96,83.0142178,0.0,3853.12
2000-06-01,78.98867505,0.002067978,3759.87,81.05387144,0.0,3883.34,74.59022527,0.006766896,3886.92,78.46576528,0.112146853,3886.52,78.52439078,0.001186019,3870.42,74.58763292,0.006572469,3880.99,78.52439078,0.001186019,3884.98,77.51491492,0.0,3868.41,80.0135422,0.0,3871.19,78.42023377,0.038770241,3851.51,77.60869457,0.0,3853.66,79.94401548,0.034341503,3850.66,78.42288615,0.038817085,3851.87,79.94401548,0.034341503,3853.71,79.96205145,0.032941787,3850.27,78.44778204,0.039195529,3851.43,81.48102573,0.0,3853.38
2000-07-01,87.4743938,4.9272e-05,3758.88,83.5388732,0.003609011,3883.6,84.51923648,0.001804505,3886.87,83.0505516,0.0,3886.7,82.96226599,0.0,3871.8,84.51874307,0.001752658,3880.97,82.96226599,0.0,3884.95,80.51599072,0.029790003,3869.37,81.51628764,0.0,3871.86,85.0942304,0.000871507,3852.08,82.7972163,0.0,3853.76,85.09101989,0.000845173,3851.22,85.09101989,0.000845173,3852.36,82.7871459,0.0,3854.09,83.10200608,0.0,3850.27,85.06167929,0.000570777,3850.76,77.21828157,0.022040122,3853.46
2000-08-01,77.9620872,0.002718062,3759.49,82.9912412,0.0,3883.52,82.90101593,0.027242758,3886.92,82.9912412,0.0,3886.59,81.0353449,0.0,3870.87,82.90389552,0.026459308,3880.73,74.57667881,0.22626008,3884.89,79.00883018,0.0,3868.75,82.99588183,0.0,3871.63,82.7281417,0.078507217,3851.17,81.03262056,0.066851066,3853.7,79.65052597,0.0,3850.9,82.73732481,0.075844451,3851.78,86.51038449,0.0,3853.93,81.07827533,0.0,3849.82,82.82204522,0.051388717,3851.12,80.06405753,0.123830006,3853.75
2000-09-01,,,,78.94412736,0.0,3883.44,,,,81.51671712,0.0,3886.11,81.04912287,0.0,3871.32,,,,81.04912287,0.0,3884.59,80.52040581,0.0,3868.76,78.9742152,0.0,3871.33,,,,81.55797856,0.0,3853.01,75.11531042,0.03719717,3850.21,,,,81.55598452,0.0,3853.48,78.88599953,0.0,3850.17,,,,81.15655066,0.0,3853.91
2000-10-01,68.232273505,8.205666666666667e-06,3758.955,64.4824824,0.0,3883.38,61.58438607,0.127885167,3885.74,63.1420955,0.02527129,3885.47,62.5353449,0.0,3872.25,75.7851483,0.0,3880.56,66.47210276,0.002993285,3884.07,66.01491492,0.167565418,3869.28,74.52726942,0.0,3871.1,59.54345345,0.234706478,3852.51,65.97458106,0.0,3852.3,66.44735686,0.003732848,3851.86,76.03151382,0.0,3852.12,55.01038449,0.0,3852.79,63.09724961,0.0,3851.24,76.02135251,0.0,3851.86,76.04332568,0.0,3854.13
2000-11-01,45.50147437,0.0,3760.02,42.45408688,0.0,3883.32,42.9678844,0.0,3885.0,47.09858383,0.0,3884.55,48.04629901,0.0,3872.65,42.9689376,0.0,3880.24,42.05442927,0.0,3883.47,47.05071759,0.0,3869.7,48.0248209,0.0,3871.17,42.96005595,0.0,3851.81,45.62321968,0.0,3851.97,42.40879993,0.0,3851.67,42.9612629,0.0,3851.75,45.61901215,0.0,3852.11,42.11860212,0.0,3851.22,42.97383941,0.0,3851.96,42.11860212,0.0,3853.77
2000-12-01,35.00443068,0.0,3759.5,36.12657911,0.0,3883.16,46.44320896,0.0,3884.85,44.00543896,0.0,3884.39,38.99435229,0.0,3872.84,46.44488812,0.0,3880.09,47.03286235,0.0,3883.28,51.44212187,0.0,3869.77,47.01736344,0.0,3871.1,46.35499266,0.0,3851.43,46.46011689,0.0,3851.83,44.23802431,0.0,3851.25,46.35985852,0.0,3851.45,44.02447071,0.0,3851.89,44.01659604,0.0,3850.9,46.40507702,0.0,3851.63,44.01659604,0.0,3853.33
2001-01-01,40.98768962,0.0,3759.48,44.89609512,0.0,3883.07,44.02507568,0.0,3884.75,47.86678121,0.0,3884.27,42.43393401,0.0,3872.91,44.02439078,0.0,3879.74,47.87069187,0.0,3883.09,39.97302751,0.0,3869.77,37.98901822,0.0,3870.94,40.46388944,0.009274963,3851.04,42.46368723,0.0,3851.73,42.71003205,0.0,3850.78,44.08397678,0.0,3851.06,47.66021096,0.0,3851.76,34.13757639,0.0,3850.28,44.05692282,0.0,3850.86,37.98097412,0.0,3852.88
2001-02-01,54.99704369,0.0,3758.72,56.37181992,0.0,3883.05,58.47916256,0.0,3885.48,50.00251936,0.0,3884.94,58.47989172,0.0,3872.44,58.47989172,0.0,3880.12,53.00496511,0.0,3883.52,41.12124715,0.0,3869.41,50.04659943,0.0,3870.78,58.49267651,0.0,3847.3,47.63774479,0.0,3852.34,41.64436253,0.0,3849.96,58.49277672,0.0,3848.31,39.52094915,0.0,3852.21,49.38848098,0.0,3849.55,58.49519192,0.0,3850.43,45.89556408,0.0,3852.42
2001-03-01,53.49163136,0.0,3760.71,46.59314487,0.0,3883.56,51.61278159,0.0,3886.96,60.93736976,0.0,3886.3,57.37950473,0.010670899,3872.54,51.60954115,0.0,3880.78,46.59045678,0.0,3884.58,55.9639004,0.0,3869.22,55.9639004,0.0,3870.6,51.82620558,0.0,3851.44,55.67756696,0.0,3853.37,54.12587509,0.0,3850.6,51.81513816,0.0,3851.85,55.80739555,0.0,3852.96,57.26512239,0.010807568,3849.66,51.7135251,0.0,3850.54,46.67319831,0.0,3852.43
2001-04-01,56.96011633,0.0,3758.73,67.12405975,0.0,3883.52,60.14913543,0.0,3886.54,64.40937448,0.0,3886.23,68.52687334,0.0,3871.69,60.14488605,0.0,3880.77,67.04381646,0.0,3884.8,59.52285433,0.0,3868.49,63.01187255,0.0,3870.37,60.44579399,0.0,3851.16,63.25370191,0.0,3853.45,65.63996131,0.0,3850.73,60.43062876,0.0,3851.46,63.24506742,0.0,3853.12,56.26093498,0.0,3849.96,60.29180043,0.0,3850.65,60.21114686,0.0,3852.51
2001-05-01,73.94731701,0.0,3761.67,75.52215608,0.0,3883.37,76.98872184,0.0,3886.59,68.08226696,0.0,3886.04,66.14026225,0.0,3870.41,76.98904588,0.0,3880.54,68.07984396,0.0,3884.57,78.52786327,0.0,3867.98,76.98400928,0.0,3870.29,81.00363128,0.0,3849.17,78.67756696,0.0,3853.36,71.90175682,0.594482423,3850.51,81.00352155,0.0,3850.21,74.0348552,0.0,3853.23,68.14000623,0.0,3850.02,81.00237824,0.0,3850.75,71.93351263,0.605939399,3852.89
2001-06-01,81.9743938,0.0,3759.28,78.5563908,0.05284284,3883.32,80.02547592,0.0,3887.17,83.9348504,0.0,3886.77,77.51840177,0.0,3869.72,80.02473208,0.0,3880.77,83.93675786,0.0,3885.16,79.50608474,0.0,3867.68,83.96694277,0.0,3870.31,80.06887239,0.0,3850.78,77.59780074,0.0,3854.0,82.46496463,0.0,3850.76,80.06654919,0.0,3851.18,81.56654919,0.10236265,3854.01,77.79893513,0.0,3849.8,80.04508325,0.0,3848.1,75.69217259,0.0,3853.11
2001-07-01,83.01033951,0.00049234,3760.23,86.01671712,0.0,3883.34,85.00543896,0.009716045,3887.06,82.5,0.0,3886.68,83.31908645,0.00231556,3869.59,85.00530641,0.009724441,3880.89,85.00530641,0.009724441,3885.09,85.53472688,0.0,3867.78,82.50274544,0.0,3870.54,83.40213832,0.040361909,3847.86,86.05797856,0.0,3854.04,81.44401548,0.0,3850.38,83.40545855,0.040348552,3848.99,82.5,0.0,3854.19,85.01659604,0.009525385,3849.72,83.43594247,0.040236791,3850.29,83.04983973,0.013287153,3853.67
2001-08-01,77.5,0.490874843,3760.42,82.98506512,0.0,3883.48,80.0,0.0,3886.73,83.99402605,0.0,3886.62,80.0,0.0,3869.85,80.0,0.0,3880.71,83.99711289,0.0,3884.97,79.0,0.169527809,3868.17,77.9972224,0.0,3871.19,77.5,0.535804502,3851.05,77.5,0.535804502,3853.79,82.43986496,0.031578545,3850.67,80.0,0.0,3852.54,83.99248312,0.0,3853.93,80.99006269,0.0,3849.87,80.0,0.0,3849.92,80.49254701,0.229354075,3853.96
2001-09-01,78.96356535,0.0,3760.78,78.98620248,0.174888807,3883.4,77.56142951,0.0,3886.22,73.985402,0.0,3886.17,77.9989761,0.0,3871.37,77.55973568,0.0,3880.75,75.52122563,0.0,3884.68,72.00471202,0.238809044,3869.02,72.55542961,0.01004897,3871.75,77.70655625,0.0,3852.35,73.98184361,0.0,3853.29,75.73116137,0.0,3851.0,77.69946738,0.0,3852.32,75.303874,0.0,3853.64,69.39978252,0.0,3850.21,77.63519815,0.0,3850.98,80.51659604,0.0,3854.15
2001-10-01,66.99260762,0.0,3761.1800000000003,64.06806641,0.0,3883.23,65.9659668,0.0,3885.53,62.06806641,0.0,3885.07,67.45593467,0.0,3872.12,64.09914699,0.0,3880.43,64.06609799,0.0,3883.91,65.50580375,0.0,3869.46,70.98258876,0.0,3872.05,64.2957328,0.0,3852.54,65.2628736,0.0,3852.43,63.96826265,0.0,3851.07,65.90478796,0.0,3851.35,71.93652531,0.0,3852.99,64.19309102,0.0,3850.42,65.93563633,0.0,3846.0,65.69309102,0.000713471,3853.9
2001-11-01,58.92466712,0.0,3761.16,54.60654215,0.048580224,3882.94,47.06474936,0.0,3884.71,55.39557697,0.026315769,3884.33,54.60355214,0.048622203,3872.4,47.06290084,0.0,3879.96,55.39858911,0.026134305,3883.16,58.98567893,0.0,3869.5,52.99588183,0.098705165,3871.54,52.4603191,0.0,3851.51,55.2027837,0.038267513,3852.05,62.06654919,0.0,3851.22,52.44471497,0.0,3851.6,55.2128541,0.037647737,3852.2,62.04508325,0.0,3850.44,47.12573682,0.0,3851.33,63.25085298,0.0,3853.34
2001-12-01,36.50689427,0.0,3761.43,42.72052447,0.0,3882.9,35.99701302,0.0,3884.6,38.91189384,0.0,3884.23,33.03816875,0.0,3872.67,35.99711289,0.0,3879.92,34.67594845,0.0,3883.01,42.61241697,0.0,3869.58,43.9897971,0.002315125,3871.11,36.97827327,0.0,3851.09,43.93839016,0.013048223,3851.85,35.5418983,0.0,3850.96,36.97905085,0.0,3851.32,43.94049392,0.012605526,3851.87,42.97389102,0.0,3850.26,36.9857822,0.0,3850.97,43.95967322,0.008541004,3852.79
2002-01-01,54.48818234,0.0,3761.36,49.22092471,0.0,3882.57,45.0505516,0.0,3884.49,49.22092471,0.0,3884.02,42.01129542,0.0,3871.94,45.04912287,0.0,3879.64,45.04912287,0.0,3882.91,43.09152921,0.0,3869.1,49.11212004,0.0,3870.77,49.59086227,0.0,3844.65,49.69915242,0.0,3851.7,52.98609396,0.031513816,3849.1,49.57095041,0.0,3846.17,49.57095041,0.0,3851.46,37.22536466,0.0,3849.59,49.38677502,0.0,3851.49,49.38677502,0.0,3852.34
2002-02-01,50.51082845,0.0,3759.82,41.58690543,0.052003696,3882.62,55.80918969,0.0,3884.36,43.09858383,0.0,3883.98,39.3727513,0.0,3872.11,55.81489739,0.0,3879.69,34.5710311,0.0,3882.86,45.48842437,0.454677758,3869.14,43.07524157,0.0,3870.45,46.34793231,0.0,3850.36,39.9490755,0.0,3851.76,35.19700568,0.411098494,3850.08,46.33608731,0.0,3850.71,39.94717154,0.0,3851.63,52.77763423,0.0,3848.85,46.2277429,0.0,3849.28,40.14238447,0.0,3851.94
2002-03-01,55.55317571,0.0,3758.17,-9999.0,0.0,3883.22,54.91773304,0.0,3886.7,50.97013025,0.0,3886.29,44.1827654,0.0,3872.08,54.92015604,0.0,3880.59,50.97112894,0.0,3884.5,50.98611202,0.0,3868.93,50.98611202,0.0,3870.25,53.17036535,0.0,3850.9,60.46705536,0.0,3853.42,53.79066745,0.0,3850.52,53.16461219,0.0,3851.58,50.9624156,0.0,3852.97,53.21828157,0.0,3849.26,53.11151902,0.0,3849.29,54.85999377,0.0,3852.1
2002-04-01,66.96057398,0.0,3761.44,63.09075521,0.0,3883.24,55.70260662,0.0,3886.52,66.0563908,0.0,3886.21,64.65686407,0.0,3871.57,55.69683277,0.0,3880.58,66.65438152,0.0,3884.82,71.03482248,0.0,3868.18,64.58818992,0.0,3870.07,64.99293965,0.0,3851.53,68.64494641,0.0,3853.25,63.25389876,0.0,3850.41,64.97622879,0.0,3851.83,65.25827396,0.0,3853.14,70.06167929,0.0,3848.85,64.82266588,0.0,3849.48,58.85823619,0.0,3852.09
2002-05-01,72.50541611,0.000886211,3760.29,62.62405975,0.0,3883.02,72.06554984,0.0,3886.68,73.59818359,0.0,3886.42,72.08480907,0.0,3869.13,72.06358344,0.0,3880.01,66.03851005,0.0,3884.76,70.52148161,0.009856789,3867.1,74.51324527,0.0,3869.86,72.72834391,0.000363128,3851.88,72.72834391,0.000363128,3853.87,74.49295689,0.0,3850.86,72.72059671,0.000352155,3852.27,71.60844749,0.0,3853.72,70.50745299,0.0,3848.99,72.64946757,0.000237824,3849.37,69.21114686,0.0,3852.28
2002-06-01,84.50640155,0.0,3753.42,84.99456104,0.0,3882.88,86.48580224,0.009716045,3887.21,84.99456104,0.0,3886.92,83.91270838,0.0,3868.47,86.48622203,0.009724441,3880.08,82.58763292,0.0,3885.13,79.99480604,0.0,3866.55,85.03138758,0.0,3869.59,85.08702878,0.0,3849.63,75.30084758,0.0,3854.38,75.196126,0.0,3849.64,85.08415696,0.0,3850.35,86.46496463,0.009299293,3854.53,83.0617309,0.0,3848.19,85.05697443,0.0,3844.73,86.44064733,0.0,3852.57
2002-07-01,95.34293269,0.0,3761.15,83.01671712,0.0,3883.15,80.50795832,0.301197389,3886.94,80.06474936,0.116592538,3886.9,77.13495584,0.566608675,3869.68,80.50778896,0.301457659,3880.58,77.5,0.015879223,3885.16,77.07023263,0.572962622,3866.9,85.75171789,0.002893906,3869.35,79.13774479,0.0,3852.41,81.47827327,0.0,3854.37,83.58749834,0.0,3849.85,79.13309837,0.0,3852.84,79.13309837,0.0,3854.37,78.53562192,0.02066797,3848.41,79.09016651,0.0,3849.43,83.57057157,0.009953467,3852.65
2002-08-01,78.03594193,0.0,3760.81,79.99959976,0.0,3883.3,79.90141617,0.097160448,3886.99,77.55971064,0.359493658,3886.79,81.66995944,0.0,3869.82,79.90423682,0.097244406,3880.36,77.55793573,0.359804303,3885.09,83.52315125,0.0,3867.22,80.02893906,0.0,3869.58,81.25713098,0.0,3851.51,77.58702878,0.26955494,3854.12,80.15756908,0.0,3849.41,80.15756908,0.0,3851.54,82.60862767,0.0,3854.18,82.57357047,0.0,3848.28,80.10676255,0.0,3849.34,77.59730122,0.352439249,3852.71
